Reference id,3
Destination id,3

Within radius,0
Past rmax,0.997152
0,0.806294
20,1.24517
40,1.42483
60,1.17621
80,1.27591
100,1.21946
120,1.2338
140,1.26938
160,1.31769
180,1.26499
200,1.30672
220,1.33646
240,1.2439
260,1.12718
280,1.24148
300,1.25573
320,1.27062
340,1.20106
360,1.23472
380,1.26008
400,1.21721
420,1.26204
440,1.19496
460,1.18917
480,1.17364
