Reference id,5
Destination id,5

Within radius,0
Past rmax,0.999908
0,0.721823
20,1.02687
40,1.01612
60,1.0197
80,1.01213
100,1.00872
120,1.01029
140,1.01893
160,1.02046
180,1.01654
200,1.01177
220,1.0106
240,1.01906
260,1.01413
280,1.02409
300,1.01129
320,1.00909
340,1.0034
360,1.00483
380,1.00833
400,1.01234
420,1.00947
440,1.00988
460,1.00253
480,1.00944
