Reference id,5
Destination id,3

Within radius,0
Past rmax,0.998922
0,0.556762
20,0.940564
40,0.988786
60,1.00033
80,1.00307
100,1.0004
120,0.997563
140,1.00096
160,0.990333
180,1.02061
200,1.00418
220,1.00966
240,1.01103
260,1.00434
280,1.00271
300,1.00363
320,1.00473
340,1.00376
360,0.996463
380,0.998476
400,1.00719
420,1.00422
440,0.999259
460,0.995607
480,1.01705
