Reference id,3
Destination id,5

Within radius,0.0702422
Past rmax,1
0,0.536322
20,0.987684
40,1.01091
60,0.997783
80,1.00942
100,1.00919
120,1.00726
140,0.990284
160,1.0001
180,1.00471
200,1.00055
220,1.00794
240,0.999234
260,1.00873
280,1.00035
300,0.998901
320,0.996355
340,0.994329
360,1.00241
380,1.00004
400,1.0002
420,0.992577
440,1.00166
460,1.00236
480,0.998397
