Points id,3
Min,1
Max,9
diff,1
# points,3422
Dependent category ids, 

1,0.156341
2,0.0870836
3,0.0984804
4,0.0952659
5,0.102572
6,0.104909
7,0.108708
8,0.122735
9,0.123904
