Reference id,3
Destination id,3

Within radius,0.302028
Past rmax,0.998882
0,0.475413
20,1.13046
40,1.14883
60,1.13458
80,1.14037
100,1.14301
120,1.17567
140,1.14102
160,1.19904
180,1.13645
200,1.09198
220,1.17331
240,1.11776
260,1.12655
280,1.122
300,1.14774
320,1.13695
340,1.14043
360,1.13408
380,1.13295
400,1.14225
420,1.1085
440,1.13291
460,1.11988
480,1.09943
