Reference id,3
Destination id,2

Within radius,0
Past rmax,0.99977
0,0.305677
20,0.832051
40,1.02721
60,1.01756
80,1.03263
100,0.996207
120,1.00943
140,1.00325
160,1.03055
180,1.02135
200,1.02744
220,1.02599
240,1.04036
260,1.04227
280,1.03056
300,1.01389
320,1.03613
340,1.04468
360,1.01747
380,1.01919
400,1.02324
420,1.02717
440,1.04074
460,1.03195
480,1.03428
