Reference id,2
Destination id,2

Within radius,0
Past rmax,0.999863
0,0.726749
20,1.21373
40,1.10558
60,1.10641
80,0.943579
100,1.0245
120,1.0222
140,1.02439
160,1.00458
180,1.0289
200,1.00635
220,0.973476
240,1.00178
260,0.957181
280,1.01556
300,1.02563
320,1.00415
340,1.0202
360,1.03943
380,1.02347
400,1.00946
420,1.00526
440,0.996254
460,1.00815
480,1.02303
